Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90,Coordinate 91,Coordinate 92,Coordinate 93,Coordinate 94,Coordinate 95,Coordinate 96,Coordinate 97,Coordinate 98,Coordinate 99,Coordinate 100,Coordinate 101,Coordinate 102,Coordinate 103,Coordinate 104,Coordinate 105,Coordinate 106,Coordinate 107,Coordinate 108,Coordinate 109,Coordinate 110,Coordinate 111,Coordinate 112,Coordinate 113,Coordinate 114,Coordinate 115,Coordinate 116,Coordinate 117,Coordinate 118,Coordinate 119,Coordinate 120,Coordinate 121,Coordinate 122,Coordinate 123,Coordinate 124,Coordinate 125,Coordinate 126,Coordinate 127,Coordinate 128
88,353,330,354,330,354,330,354,330,354,331,354,330,354,329,354,330,354,329,354,330,354,329,353,330,354,331,353,332,352,336,353,336,352,338,352,338,353,338,353,338,353,338,353,337,354,338,355,340,356,339,355,339,355,339,355,339,356,337,355,338,358,338,357,339,358,339,358,339,358,340,359,340,359,338,359,338,358,338,358,338,358,339,357,339,355,339,355,339,356,338,356,338,356,337,355,336,353,336,354,336,353,332
178,363,332,364,332,363,332,364,332,364,333,364,332,364,331,364,331,363,331,363,332,363,331,363,332,363,333,363,335,362,339,362,339,361,341,361,341,362,341,362,341,362,341,362,340,363,341,364,344,365,342,365,342,364,342,364,342,365,340,365,340,366,341,366,342,367,342,367,343,367,344,368,344,367,342,367,341,366,342,366,342,366,343,366,342,364,343,364,343,365,341,365,341,364,340,364,339,363,339,363,339,363,333
87,374,333,375,333,375,333,375,333,375,334,375,333,375,332,375,333,375,332,375,333,375,332,374,333,375,335,374,336,373,341,374,341,373,343,373,343,373,343,373,344,373,343,373,343,374,343,375,346,376,344,376,344,375,344,376,344,376,342,376,342,377,344,377,344,377,345,378,345,378,346,378,346,377,344,378,343,377,344,377,344,377,345,376,344,375,345,375,345,376,344,376,343,376,342,375,341,374,340,375,340,374,335
14,388,333,389,333,388,334,388,333,389,334,389,334,389,332,389,333,388,332,389,333,388,333,388,334,388,335,388,337,387,341,388,341,387,344,387,344,387,344,387,344,387,344,387,343,389,344,390,347,390,345,390,344,390,345,390,345,390,342,390,343,391,344,391,345,390,345,391,346,391,347,391,347,391,345,391,344,390,345,390,345,390,346,390,345,389,346,389,346,389,344,389,344,389,342,389,341,388,341,389,341,388,335
317,401,332,402,332,401,333,402,332,402,333,402,332,402,331,402,331,401,331,402,332,402,331,401,332,401,334,401,335,401,340,401,340,400,342,401,342,401,342,401,343,401,342,401,342,402,342,403,345,403,343,404,342,404,343,404,343,403,341,403,341,404,342,404,343,403,343,403,344,404,345,404,345,403,343,403,342,403,343,403,343,403,344,402,343,402,344,401,344,402,342,402,342,402,340,402,339,402,339,403,339,401,333
402,412,330,412,330,412,330,412,330,413,331,413,330,413,329,413,329,412,329,413,330,412,329,412,330,412,332,412,333,412,337,412,337,411,339,411,339,412,339,412,340,411,339,411,339,413,339,414,341,414,340,414,339,414,340,414,339,413,338,413,338,414,339,413,340,413,340,413,340,413,341,414,341,413,339,413,338,412,339,412,339,412,340,412,340,412,341,411,341,412,339,412,339,412,337,412,336,413,336,413,335,412,331
318,421,328,421,328,421,328,421,328,422,328,422,328,422,327,422,327,421,326,422,327,421,327,421,327,420,329,421,330,420,334,421,333,419,335,420,336,420,335,420,336,420,335,420,335,421,335,421,338,422,336,422,336,422,336,423,336,421,334,421,335,421,335,421,336,420,336,420,336,420,336,421,336,420,335,420,334,420,335,420,335,420,336,419,336,419,336,419,337,420,335,420,335,420,334,420,333,421,332,421,332,421,329
324,426,326,426,326,426,326,426,326,427,326,427,326,427,325,427,325,426,325,427,325,426,325,426,325,425,327,425,328,425,330,426,330,424,332,425,332,425,332,425,332,425,332,425,332,425,332,426,334,426,332,427,332,427,332,427,332,426,331,426,331,426,331,425,332,424,332,424,332,424,332,425,332,424,330,424,330,424,331,424,331,424,332,424,332,424,333,423,333,425,331,424,331,424,330,424,330,426,329,426,329,426,326
308,432,323,432,322,432,322,432,322,433,322,433,322,433,321,433,321,432,321,433,321,432,321,432,321,431,322,432,323,432,324,432,324,430,325,431,325,431,325,431,325,431,325,431,325,431,325,432,327,432,325,432,326,433,325,433,324,431,325,431,325,431,324,431,325,429,325,429,325,429,323,430,323,429,322,429,323,429,324,429,324,429,324,429,324,429,325,428,325,430,324,430,324,430,323,430,323,432,323,432,323,432,322
78,341,326,342,326,341,325,342,325,341,325,342,325,342,324,341,325,341,324,341,325,341,324,340,324,341,325,340,326,339,326,340,327,340,328,339,328,340,327,340,327,340,328,340,327,341,328,342,330,343,329,343,330,342,328,342,328,344,329,343,329,345,328,345,328,347,328,347,328,347,328,348,328,347,327,348,328,347,328,347,328,346,328,346,328,343,329,343,329,343,328,344,328,343,327,343,327,341,328,342,328,340,326
191,348,323,349,323,348,322,349,322,349,322,349,322,349,322,349,322,348,322,349,322,348,321,347,320,348,321,348,322,346,322,347,322,347,323,347,323,347,323,347,323,348,323,348,323,348,323,349,325,350,324,350,324,349,323,349,323,351,323,350,324,352,322,352,323,354,322,354,322,354,321,355,321,354,321,354,322,353,323,353,323,353,323,353,323,350,323,351,323,350,323,351,323,350,322,350,322,348,323,348,324,347,323
80,356,323,357,322,356,321,357,321,357,321,357,322,357,321,357,321,356,321,357,321,356,321,356,320,356,320,356,321,354,320,355,321,355,322,355,321,355,321,355,321,355,321,355,321,356,321,357,323,357,321,357,322,356,321,357,321,358,321,358,322,360,319,359,320,361,319,361,320,361,319,362,319,361,318,361,320,360,321,360,321,360,321,360,321,358,321,358,321,358,321,358,321,358,320,358,321,355,322,356,322,355,322
81,365,322,366,322,366,321,366,321,366,321,366,321,366,320,366,321,366,321,366,321,366,320,365,319,365,320,365,320,364,319,364,320,364,321,364,320,364,320,364,319,364,320,364,320,365,319,366,321,366,320,366,321,365,319,366,319,367,319,367,320,368,317,368,318,369,317,369,318,369,316,370,316,369,316,369,318,368,319,369,319,368,319,368,319,366,320,366,319,367,319,367,319,366,319,366,319,364,321,365,321,364,321
82,376,322,377,321,376,321,377,321,377,321,377,321,377,320,377,321,377,320,377,320,377,320,376,319,376,320,376,320,375,319,375,320,374,320,374,320,375,319,375,319,375,319,375,319,376,319,377,320,377,319,377,320,376,318,376,318,377,318,377,319,378,316,378,316,378,316,379,316,379,315,379,315,378,315,379,317,378,318,378,318,378,318,378,318,376,319,376,318,377,318,377,318,377,318,376,318,375,320,376,320,375,321
13,388,322,389,321,389,321,389,321,389,321,389,321,389,320,389,321,389,320,389,320,389,320,388,319,388,320,388,320,388,319,388,320,387,320,387,319,387,319,387,319,387,319,387,319,388,318,389,320,389,318,389,319,389,317,389,318,390,318,389,319,390,315,390,316,390,315,390,316,390,314,391,314,390,315,390,316,390,318,390,318,389,318,389,318,388,319,388,318,389,318,389,318,389,317,388,318,388,320,389,320,388,321
312,400,321,401,321,400,320,400,320,401,320,401,320,401,319,401,320,400,319,401,320,400,319,400,318,400,319,400,319,400,318,400,319,398,320,399,319,399,318,399,318,399,318,399,319,400,318,401,319,401,318,401,319,401,317,401,317,401,317,401,318,401,315,401,315,400,315,401,315,401,314,401,314,400,314,401,316,400,317,400,317,400,317,400,317,399,318,399,318,400,317,400,317,400,316,400,317,400,318,400,319,400,320
311,410,321,411,320,410,320,410,319,411,319,411,320,411,319,411,319,410,319,411,319,410,319,410,318,410,319,410,319,410,318,410,319,408,319,409,319,409,318,409,318,409,318,409,319,410,318,411,319,411,318,411,319,411,317,412,317,411,318,411,318,411,315,411,316,410,315,410,316,410,314,410,314,410,314,410,316,409,317,409,317,409,317,409,317,409,318,408,318,409,317,409,317,409,317,409,317,410,318,411,318,410,319
310,418,320,419,320,419,319,419,319,419,319,419,319,419,319,419,319,419,319,419,319,419,319,419,318,418,319,418,319,418,319,418,319,417,320,417,319,417,319,417,319,417,319,417,319,418,319,419,320,419,319,419,320,420,318,420,318,418,319,418,319,418,317,418,317,417,317,417,317,417,315,417,315,417,315,417,317,417,318,416,318,416,318,416,318,416,319,416,319,417,318,417,318,417,317,417,318,418,318,418,318,419,319
415,425,321,426,320,426,320,425,319,426,319,426,319,426,319,426,319,426,319,426,319,425,319,426,318,425,319,425,320,425,320,425,320,423,321,424,321,424,320,424,320,424,321,424,321,425,320,425,322,426,320,426,321,426,320,426,320,425,320,425,321,425,319,424,319,422,319,423,319,423,318,423,318,423,317,423,319,423,320,422,320,422,320,422,320,422,320,422,320,423,320,423,320,423,319,423,319,425,319,425,319,425,319
308,432,323,432,322,432,322,432,322,433,322,433,322,433,321,433,321,432,321,433,321,432,321,432,321,431,322,432,323,432,324,432,324,430,325,431,325,431,325,431,325,431,325,431,325,431,325,432,327,432,325,432,326,433,325,433,324,431,325,431,325,431,324,431,325,429,325,429,325,429,323,430,323,429,323,429,323,429,324,429,324,429,324,429,324,429,325,428,325,430,324,430,324,430,323,430,323,432,323,432,323,432,322
46,280,172,279,171,280,172,279,171,280,171,279,171,279,171,280,171,279,171,280,171,281,171,280,171,282,173,281,173,282,173,282,173,281,173,281,172,282,172,282,173,281,172,282,172,282,173,281,173,283,175,283,175,282,175,281,175,281,174,282,174,281,173,282,173,281,172,282,171,280,171,280,172,279,171,279,171,279,170,279,170,279,171,279,171,279,171,278,170,278,171,278,171,278,170,279,171,280,172,280,173,279,173
53,289,161,289,161,289,161,289,161,289,161,289,161,288,160,289,160,288,160,289,160,290,160,290,160,291,162,291,162,292,162,291,162,290,162,291,162,291,161,291,162,291,161,291,161,291,161,291,161,293,163,292,163,292,164,291,163,291,163,291,163,291,162,291,162,290,160,291,160,289,160,289,161,288,160,289,160,288,159,288,159,288,160,288,160,288,160,287,159,287,160,287,159,288,159,288,159,289,161,289,161,289,162
52,304,156,304,155,304,156,304,155,304,155,304,155,303,155,304,155,303,155,304,155,305,155,305,154,306,156,306,156,306,157,306,156,305,156,305,156,306,156,306,156,306,156,306,156,306,155,305,155,307,156,307,157,306,157,306,157,305,157,306,157,306,156,306,156,305,155,306,154,304,154,304,155,303,154,304,154,303,154,303,154,303,154,303,154,303,154,302,154,302,154,302,154,302,153,303,153,304,154,304,155,303,156
65,326,156,325,156,326,156,325,156,326,156,326,156,325,155,326,155,325,155,325,155,326,155,326,155,327,156,327,157,328,157,327,157,326,156,327,156,327,156,327,156,327,156,327,156,326,154,326,154,328,155,328,155,327,156,327,156,327,157,327,157,327,156,328,156,327,154,327,154,326,154,326,154,325,154,325,154,325,154,325,154,325,154,325,154,325,154,324,154,324,154,324,154,324,153,324,153,325,153,325,154,325,155
55,357,165,357,164,357,165,357,165,357,164,357,164,356,164,357,164,356,164,357,164,357,164,357,163,358,165,358,165,358,165,358,165,357,165,357,165,357,165,357,165,357,165,357,165,357,163,357,163,358,163,358,163,358,164,357,164,357,165,358,165,358,164,358,164,357,163,358,162,357,162,356,163,356,163,356,163,356,162,356,162,356,162,356,162,356,163,355,163,355,162,355,162,355,162,355,162,355,161,355,162,355,164
70,274,167,273,167,274,167,273,167,274,167,274,167,273,167,274,167,273,167,274,167,275,167,274,167,275,168,275,169,276,169,276,169,275,168,275,168,276,168,276,168,275,168,276,168,276,169,275,169,277,171,277,171,276,171,275,171,275,170,276,170,275,169,276,169,275,168,276,168,274,168,274,168,273,167,274,167,273,166,273,166,273,167,273,166,273,167,272,166,272,167,272,167,272,167,273,167,274,168,274,168,273,168
63,283,154,283,153,283,153,282,153,283,153,283,153,282,153,283,153,282,152,283,153,284,153,284,152,285,154,284,154,285,155,285,154,284,154,284,154,285,154,285,154,285,154,285,154,285,154,284,154,286,156,286,156,285,156,285,156,284,156,285,155,284,154,285,154,284,153,285,153,283,153,283,154,282,153,282,153,282,152,282,152,282,152,282,152,282,152,281,152,281,152,281,152,281,152,282,152,283,153,283,154,282,154
105,300,146,299,146,300,146,299,146,300,146,300,146,299,145,300,145,299,145,300,145,301,146,300,145,301,147,301,147,302,147,302,147,301,147,301,147,302,146,302,147,301,146,301,147,301,146,301,146,302,147,302,147,302,148,301,148,301,148,302,147,301,146,302,147,301,145,301,145,300,145,300,146,299,145,299,145,299,144,299,144,298,145,299,145,299,145,298,144,298,145,298,144,298,144,298,144,299,145,299,145,299,147
66,324,146,323,146,324,146,323,146,324,146,324,146,323,145,324,145,323,145,323,145,324,145,324,145,325,146,325,147,326,147,325,147,324,146,325,146,325,146,325,146,325,146,325,146,324,144,324,144,325,146,326,146,325,147,325,147,325,147,325,147,325,146,325,146,325,145,325,144,324,145,323,145,323,145,323,145,323,144,322,144,322,144,323,144,323,144,322,144,322,144,322,144,322,143,322,144,322,143,322,144,322,145
107,353,149,353,148,353,148,353,148,353,148,353,148,352,147,353,148,352,147,353,147,353,148,353,147,354,149,354,149,354,149,354,149,353,149,353,149,353,149,353,149,353,149,353,149,353,147,353,146,354,147,354,147,354,148,353,148,353,149,354,149,354,148,354,148,353,147,354,146,353,147,352,147,352,147,352,147,352,146,352,146,351,146,352,146,352,146,351,146,351,146,351,146,351,146,351,146,351,144,351,145,351,147
276,490,166,489,166,489,166,489,166,489,166,489,165,489,165,489,165,488,165,488,165,488,166,487,166,487,167,487,168,486,168,486,168,485,167,486,167,485,167,485,167,486,167,485,167,484,167,484,167,484,166,484,167,485,168,485,168,486,167,486,167,486,166,486,166,485,165,485,165,484,164,485,164,485,163,485,163,486,163,485,162,486,162,486,162,485,163,485,163,485,163,485,163,485,163,485,163,482,163,483,163,484,165
283,480,156,480,156,480,156,480,156,479,156,479,155,479,155,479,155,479,155,479,155,478,156,478,156,478,157,478,157,477,157,477,157,476,157,476,157,476,157,476,157,476,157,476,157,475,156,475,156,474,156,475,156,476,157,476,157,476,157,477,156,476,156,476,156,476,154,476,154,475,154,475,154,475,153,475,153,476,153,476,152,476,152,477,152,476,153,476,153,476,153,476,153,475,153,475,153,473,153,474,153,475,155
